SKU,Nama Barang,BERAT (GR),BERAT (KG),Barcode Number,UPC / Barcode Product,MANUAL DATA VALIDATION,SKU GPU,KATEGORI,raw_name,clean_name,aug_variants,augmented_text,aug_variants_str
101247, Sirloin US Choice Steak End Cut 280 gr,280,0.28,1012470028,1012470028.0,1012470028 -  Sirloin US Choice Steak End Cut 280 gr,101247,Daging Premium, Sirloin US Choice Steak End Cut 280 gr,s us s u,"['s us s u cocok untuk grill', 's us s u menu rumahan', 's us s u menu rumahan untuk masakan indonesia', 's us s u untuk masakan indonesia', 's us s u', 's us s u masakan nusantara untuk masakan indonesia']",s us s u cocok untuk grill . s us s u menu rumahan . s us s u menu rumahan untuk masakan indonesia . s us s u untuk masakan indonesia . s us s u . s us s u masakan nusantara untuk masakan indonesia,s us s u cocok untuk grill|s us s u menu rumahan|s us s u menu rumahan untuk masakan indonesia|s us s u untuk masakan indonesia|s us s u|s us s u masakan nusantara untuk masakan indonesia
100823, Suki Rib Cap 500gr,500,0.5,1008230050,1008230050.0,1008230050 -  Suki Rib Cap 500gr,100823,Daging Slice, Suki Rib Cap 500gr,su,"['su cocok untuk grill', 'su', 'su cocok untuk grill untuk masakan indonesia', 'su untuk masakan indonesia', 'su menu rumahan untuk masakan indonesia', 'su cocok untuk tumis']",su cocok untuk grill . su . su cocok untuk grill untuk masakan indonesia . su untuk masakan indonesia . su menu rumahan untuk masakan indonesia . su cocok untuk tumis,su cocok untuk grill|su|su cocok untuk grill untuk masakan indonesia|su untuk masakan indonesia|su menu rumahan untuk masakan indonesia|su cocok untuk tumis
100896, Slice AUS Shortplate 250 gr,250,0.25,1008960025,1008960025.0,1008960025 -  Slice AUS Shortplate 250 gr,100896,Daging Slice, Slice AUS Shortplate 250 gr,s us s,"['s us s untuk masakan indonesia', 's us s cocok untuk grill', 's us s ideal untuk steak', 's us s masakan nusantara', 's us s cocok untuk panggang', 's us s']",s us s untuk masakan indonesia . s us s cocok untuk grill . s us s ideal untuk steak . s us s masakan nusantara . s us s cocok untuk panggang . s us s,s us s untuk masakan indonesia|s us s cocok untuk grill|s us s ideal untuk steak|s us s masakan nusantara|s us s cocok untuk panggang|s us s
100706, Slice AUS Shortplate 500 gr,500,0.5,1007060050,1007060050.0,1007060050 -  Slice AUS Shortplate 500 gr,100706,Daging Slice, Slice AUS Shortplate 500 gr,s us s,"['s us s menu rumahan', 's us s untuk masakan indonesia', 's us s ideal untuk steak', 's us s masakan nusantara', 's us s cocok untuk panggang', 's us s']",s us s menu rumahan . s us s untuk masakan indonesia . s us s ideal untuk steak . s us s masakan nusantara . s us s cocok untuk panggang . s us s,s us s menu rumahan|s us s untuk masakan indonesia|s us s ideal untuk steak|s us s masakan nusantara|s us s cocok untuk panggang|s us s
100687, Slice Brisket 500 gr,500,0.5,1006870050,1006870050.0,1006870050 -  Slice Brisket 500 gr,100687,Daging Slice, Slice Brisket 500 gr,s s,"['s s', 's s masakan nusantara', 's s menu rumahan', 's s ideal untuk steak untuk masakan indonesia', 's s cocok untuk panggang', 's s cocok untuk grill']",s s . s s masakan nusantara . s s menu rumahan . s s ideal untuk steak untuk masakan indonesia . s s cocok untuk panggang . s s cocok untuk grill,s s|s s masakan nusantara|s s menu rumahan|s s ideal untuk steak untuk masakan indonesia|s s cocok untuk panggang|s s cocok untuk grill
100860, Slice Chuck Crest 500gr,500,0.5,1008600050,1008600050.0,1008600050 -  Slice Chuck Crest 500gr,100860,Daging Slice, Slice Chuck Crest 500gr,s u s,"['s u s menu rumahan', 's u s cocok untuk tumis untuk masakan indonesia', 's u s cocok untuk tumis', 's u s', 's u s masakan nusantara', 's u s ideal untuk steak untuk masakan indonesia']",s u s menu rumahan . s u s cocok untuk tumis untuk masakan indonesia . s u s cocok untuk tumis . s u s . s u s masakan nusantara . s u s ideal untuk steak untuk masakan indonesia,s u s menu rumahan|s u s cocok untuk tumis untuk masakan indonesia|s u s cocok untuk tumis|s u s|s u s masakan nusantara|s u s ideal untuk steak untuk masakan indonesia
100675, Slice Ekonomis Less Fat 500 gr,500,0.5,1006750050,1006750050.0,1006750050 -  Slice Ekonomis Less Fat 500 gr,100675,Daging Slice, Slice Ekonomis Less Fat 500 gr,s s ss,"['s s ss cocok untuk grill untuk masakan indonesia', 's s ss cocok untuk panggang untuk masakan indonesia', 's s ss', 's s ss cocok untuk grill', 's s ss cocok untuk panggang', 's s ss cocok untuk tumis']",s s ss cocok untuk grill untuk masakan indonesia . s s ss cocok untuk panggang untuk masakan indonesia . s s ss . s s ss cocok untuk grill . s s ss cocok untuk panggang . s s ss cocok untuk tumis,s s ss cocok untuk grill untuk masakan indonesia|s s ss cocok untuk panggang untuk masakan indonesia|s s ss|s s ss cocok untuk grill|s s ss cocok untuk panggang|s s ss cocok untuk tumis
100836, Slice Ekonomis Fatty 500 gr,500,0.5,1008360050,1008360050.0,1008360050 -  Slice Ekonomis Fatty 500 gr,100836,Daging Slice, Slice Ekonomis Fatty 500 gr,s s,"['s s', 's s ideal untuk steak', 's s menu rumahan', 's s cocok untuk tumis', 's s untuk masakan indonesia', 's s masakan nusantara untuk masakan indonesia']",s s . s s ideal untuk steak . s s menu rumahan . s s cocok untuk tumis . s s untuk masakan indonesia . s s masakan nusantara untuk masakan indonesia,s s|s s ideal untuk steak|s s menu rumahan|s s cocok untuk tumis|s s untuk masakan indonesia|s s masakan nusantara untuk masakan indonesia
100217, Slice Less Fat 250 gr,250,0.25,1002170025,1002170025.0,1002170025 -  Slice Less Fat 250 gr,100217,Daging Slice, Slice Less Fat 250 gr,s ss,"['s ss', 's ss cocok untuk tumis', 's ss menu rumahan', 's ss menu rumahan untuk masakan indonesia', 's ss ideal untuk steak', 's ss cocok untuk tumis untuk masakan indonesia']",s ss . s ss cocok untuk tumis . s ss menu rumahan . s ss menu rumahan untuk masakan indonesia . s ss ideal untuk steak . s ss cocok untuk tumis untuk masakan indonesia,s ss|s ss cocok untuk tumis|s ss menu rumahan|s ss menu rumahan untuk masakan indonesia|s ss ideal untuk steak|s ss cocok untuk tumis untuk masakan indonesia
100580, Slice Less Fat 500 gr,500,0.5,1005800050,1005800050.0,1005800050 -  Slice Less Fat 500 gr,100580,Daging Slice, Slice Less Fat 500 gr,s ss,"['s ss untuk masakan indonesia', 's ss', 's ss cocok untuk tumis', 's ss cocok untuk panggang', 's ss masakan nusantara untuk masakan indonesia', 's ss cocok untuk grill']",s ss untuk masakan indonesia . s ss . s ss cocok untuk tumis . s ss cocok untuk panggang . s ss masakan nusantara untuk masakan indonesia . s ss cocok untuk grill,s ss untuk masakan indonesia|s ss|s ss cocok untuk tumis|s ss cocok untuk panggang|s ss masakan nusantara untuk masakan indonesia|s ss cocok untuk grill
101252, Slice Shabu Less Fat 500 gr,500,0.5,1012520050,1012520050.0,1012520050 -  Slice Shabu Less Fat 500 gr,101252,Daging Slice, Slice Shabu Less Fat 500 gr,s s u ss,"['s s u ss cocok untuk grill', 's s u ss untuk masakan indonesia', 's s u ss cocok untuk panggang untuk masakan indonesia', 's s u ss masakan nusantara', 's s u ss', 's s u ss menu rumahan']",s s u ss cocok untuk grill . s s u ss untuk masakan indonesia . s s u ss cocok untuk panggang untuk masakan indonesia . s s u ss masakan nusantara . s s u ss . s s u ss menu rumahan,s s u ss cocok untuk grill|s s u ss untuk masakan indonesia|s s u ss cocok untuk panggang untuk masakan indonesia|s s u ss masakan nusantara|s s u ss|s s u ss menu rumahan
100612, Slice Sirloin 500gr,500,0.5,1006120050,1006120050.0,1006120050 -  Slice Sirloin 500gr,100612,Daging Slice, Slice Sirloin 500gr,s s,"['s s masakan nusantara untuk masakan indonesia', 's s', 's s menu rumahan', 's s cocok untuk panggang', 's s untuk masakan indonesia', 's s cocok untuk tumis']",s s masakan nusantara untuk masakan indonesia . s s . s s menu rumahan . s s cocok untuk panggang . s s untuk masakan indonesia . s s cocok untuk tumis,s s masakan nusantara untuk masakan indonesia|s s|s s menu rumahan|s s cocok untuk panggang|s s untuk masakan indonesia|s s cocok untuk tumis
100926, Slice Tenderloin 250gr,250,0.25,1009260025,1009260025.0,1009260025 -  Slice Tenderloin 250gr,100926,Daging Slice, Slice Tenderloin 250gr,s,"['s masakan nusantara', 's menu rumahan', 's cocok untuk tumis', 's untuk masakan indonesia', 's cocok untuk grill', 's']",s masakan nusantara . s menu rumahan . s cocok untuk tumis . s untuk masakan indonesia . s cocok untuk grill . s,s masakan nusantara|s menu rumahan|s cocok untuk tumis|s untuk masakan indonesia|s cocok untuk grill|s
100924, Slice US Prime 250 gr,250,0.25,1009240025,1009240025.0,1009240025 -  Slice US Prime 250 gr,100924,Daging Slice, Slice US Prime 250 gr,s us,"['s us ideal untuk steak', 's us untuk masakan indonesia', 's us cocok untuk panggang', 's us masakan nusantara untuk masakan indonesia', 's us', 's us cocok untuk grill untuk masakan indonesia']",s us ideal untuk steak . s us untuk masakan indonesia . s us cocok untuk panggang . s us masakan nusantara untuk masakan indonesia . s us . s us cocok untuk grill untuk masakan indonesia,s us ideal untuk steak|s us untuk masakan indonesia|s us cocok untuk panggang|s us masakan nusantara untuk masakan indonesia|s us|s us cocok untuk grill untuk masakan indonesia
100790, Slice US Shortplate 250 gr,250,0.25,1007900025,1007900025.0,1007900025 -  Slice US Shortplate 250 gr,100790,Daging Slice, Slice US Shortplate 250 gr,s us s,"['s us s cocok untuk panggang untuk masakan indonesia', 's us s untuk masakan indonesia', 's us s ideal untuk steak untuk masakan indonesia', 's us s cocok untuk grill', 's us s ideal untuk steak', 's us s']",s us s cocok untuk panggang untuk masakan indonesia . s us s untuk masakan indonesia . s us s ideal untuk steak untuk masakan indonesia . s us s cocok untuk grill . s us s ideal untuk steak . s us s,s us s cocok untuk panggang untuk masakan indonesia|s us s untuk masakan indonesia|s us s ideal untuk steak untuk masakan indonesia|s us s cocok untuk grill|s us s ideal untuk steak|s us s
100545, Slice US Shortplate 500 gr,500,0.5,1005450050,1005450050.0,1005450050 -  Slice US Shortplate 500 gr,100545,Daging Slice, Slice US Shortplate 500 gr,s us s,"['s us s masakan nusantara untuk masakan indonesia', 's us s cocok untuk tumis', 's us s masakan nusantara', 's us s cocok untuk tumis untuk masakan indonesia', 's us s cocok untuk panggang', 's us s']",s us s masakan nusantara untuk masakan indonesia . s us s cocok untuk tumis . s us s masakan nusantara . s us s cocok untuk tumis untuk masakan indonesia . s us s cocok untuk panggang . s us s,s us s masakan nusantara untuk masakan indonesia|s us s cocok untuk tumis|s us s masakan nusantara|s us s cocok untuk tumis untuk masakan indonesia|s us s cocok untuk panggang|s us s
101004, Sumsum Bone Marrow 250 gr,250,0.25,1010040025,1010040025.0,1010040025 -  Sumsum Bone Marrow 250 gr,101004,Daging Iga / Tulang, Sumsum Bone Marrow 250 gr,su su w,"['su su w cocok untuk grill', 'su su w untuk masakan indonesia', 'su su w cocok untuk panggang untuk masakan indonesia', 'su su w', 'su su w menu rumahan untuk masakan indonesia', 'su su w cocok untuk grill untuk masakan indonesia']",su su w cocok untuk grill . su su w untuk masakan indonesia . su su w cocok untuk panggang untuk masakan indonesia . su su w . su su w menu rumahan untuk masakan indonesia . su su w cocok untuk grill untuk masakan indonesia,su su w cocok untuk grill|su su w untuk masakan indonesia|su su w cocok untuk panggang untuk masakan indonesia|su su w|su su w menu rumahan untuk masakan indonesia|su su w cocok untuk grill untuk masakan indonesia
101005, Sumsum Bone Marrow 300 gr,300,0.3,1010050030,1010050030.0,1010050030 -  Sumsum Bone Marrow 300 gr,101005,Daging Iga / Tulang, Sumsum Bone Marrow 300 gr,su su w,"['su su w menu rumahan', 'su su w cocok untuk panggang', 'su su w masakan nusantara', 'su su w cocok untuk panggang untuk masakan indonesia', 'su su w', 'su su w untuk masakan indonesia']",su su w menu rumahan . su su w cocok untuk panggang . su su w masakan nusantara . su su w cocok untuk panggang untuk masakan indonesia . su su w . su su w untuk masakan indonesia,su su w menu rumahan|su su w cocok untuk panggang|su su w masakan nusantara|su su w cocok untuk panggang untuk masakan indonesia|su su w|su su w untuk masakan indonesia
101006, Sumsum Bone Marrow 350 gr,350,0.35,1010060035,1010060035.0,1010060035 -  Sumsum Bone Marrow 350 gr,101006,Daging Iga / Tulang, Sumsum Bone Marrow 350 gr,su su w,"['su su w menu rumahan', 'su su w cocok untuk panggang', 'su su w ideal untuk steak', 'su su w', 'su su w untuk masakan indonesia', 'su su w masakan nusantara untuk masakan indonesia']",su su w menu rumahan . su su w cocok untuk panggang . su su w ideal untuk steak . su su w . su su w untuk masakan indonesia . su su w masakan nusantara untuk masakan indonesia,su su w menu rumahan|su su w cocok untuk panggang|su su w ideal untuk steak|su su w|su su w untuk masakan indonesia|su su w masakan nusantara untuk masakan indonesia
101007, Sumsum Bone Marrow 400 gr,400,0.4,1010070040,1010070040.0,1010070040 -  Sumsum Bone Marrow 400 gr,101007,Daging Iga / Tulang, Sumsum Bone Marrow 400 gr,su su w,"['su su w cocok untuk grill', 'su su w cocok untuk panggang', 'su su w masakan nusantara', 'su su w cocok untuk panggang untuk masakan indonesia', 'su su w ideal untuk steak', 'su su w']",su su w cocok untuk grill . su su w cocok untuk panggang . su su w masakan nusantara . su su w cocok untuk panggang untuk masakan indonesia . su su w ideal untuk steak . su su w,su su w cocok untuk grill|su su w cocok untuk panggang|su su w masakan nusantara|su su w cocok untuk panggang untuk masakan indonesia|su su w ideal untuk steak|su su w
101011, Sumsum Bone Marrow Pcs 500gr,500,0.5,1010110050,1010110050.0,1010110050 -  Sumsum Bone Marrow Pcs 500gr,101011,Daging Iga / Tulang, Sumsum Bone Marrow Pcs 500gr,su su w s,"['su su w s ideal untuk steak untuk masakan indonesia', 'su su w s', 'su su w s masakan nusantara', 'su su w s untuk masakan indonesia', 'su su w s cocok untuk panggang', 'su su w s masakan nusantara untuk masakan indonesia']",su su w s ideal untuk steak untuk masakan indonesia . su su w s . su su w s masakan nusantara . su su w s untuk masakan indonesia . su su w s cocok untuk panggang . su su w s masakan nusantara untuk masakan indonesia,su su w s ideal untuk steak untuk masakan indonesia|su su w s|su su w s masakan nusantara|su su w s untuk masakan indonesia|su su w s cocok untuk panggang|su su w s masakan nusantara untuk masakan indonesia
100608, Tenderloin Meltique 1000 gr,1000,1.0,1006080100,1006080100.0,1006080100 -  Tenderloin Meltique 1000 gr,100608,Daging Steak Meltique, Tenderloin Meltique 1000 gr,u,"['u', 'u menu rumahan', 'u ideal untuk steak untuk masakan indonesia', 'u cocok untuk grill', 'u cocok untuk grill untuk masakan indonesia', 'u masakan nusantara']",u . u menu rumahan . u ideal untuk steak untuk masakan indonesia . u cocok untuk grill . u cocok untuk grill untuk masakan indonesia . u masakan nusantara,u|u menu rumahan|u ideal untuk steak untuk masakan indonesia|u cocok untuk grill|u cocok untuk grill untuk masakan indonesia|u masakan nusantara
100832, Tenderloin Meltique 200 gr,200,0.2,1008320020,1008320020.0,1008320020 -  Tenderloin Meltique 200 gr,100832,Daging Steak Meltique, Tenderloin Meltique 200 gr,u,"['u untuk masakan indonesia', 'u', 'u masakan nusantara untuk masakan indonesia', 'u cocok untuk tumis', 'u menu rumahan untuk masakan indonesia', 'u cocok untuk grill']",u untuk masakan indonesia . u . u masakan nusantara untuk masakan indonesia . u cocok untuk tumis . u menu rumahan untuk masakan indonesia . u cocok untuk grill,u untuk masakan indonesia|u|u masakan nusantara untuk masakan indonesia|u cocok untuk tumis|u menu rumahan untuk masakan indonesia|u cocok untuk grill
100607, Tenderloin Meltique 400 gr,400,0.4,1006070040,1006070040.0,1006070040 -  Tenderloin Meltique 400 gr,100607,Daging Steak Meltique, Tenderloin Meltique 400 gr,u,"['u untuk masakan indonesia', 'u', 'u ideal untuk steak untuk masakan indonesia', 'u ideal untuk steak', 'u cocok untuk grill untuk masakan indonesia', 'u masakan nusantara']",u untuk masakan indonesia . u . u ideal untuk steak untuk masakan indonesia . u ideal untuk steak . u cocok untuk grill untuk masakan indonesia . u masakan nusantara,u untuk masakan indonesia|u|u ideal untuk steak untuk masakan indonesia|u ideal untuk steak|u cocok untuk grill untuk masakan indonesia|u masakan nusantara
100963, Tenderloin Regular 250 gr,250,0.25,1009630025,1009630025.0,1009630025 -  Tenderloin Regular 250 gr,100963,Daging Steak, Tenderloin Regular 250 gr,u,"['u cocok untuk panggang', 'u untuk masakan indonesia', 'u', 'u cocok untuk tumis', 'u cocok untuk panggang untuk masakan indonesia', 'u masakan nusantara']",u cocok untuk panggang . u untuk masakan indonesia . u . u cocok untuk tumis . u cocok untuk panggang untuk masakan indonesia . u masakan nusantara,u cocok untuk panggang|u untuk masakan indonesia|u|u cocok untuk tumis|u cocok untuk panggang untuk masakan indonesia|u masakan nusantara
100437, Tenderloin Regular 500 gr,500,0.5,1004370050,1004370050.0,1004370050 -  Tenderloin Regular 500 gr,100437,Daging Potong, Tenderloin Regular 500 gr,u,"['u cocok untuk panggang', 'u untuk masakan indonesia', 'u', 'u menu rumahan', 'u cocok untuk grill untuk masakan indonesia', 'u masakan nusantara']",u cocok untuk panggang . u untuk masakan indonesia . u . u menu rumahan . u cocok untuk grill untuk masakan indonesia . u masakan nusantara,u cocok untuk panggang|u untuk masakan indonesia|u|u menu rumahan|u cocok untuk grill untuk masakan indonesia|u masakan nusantara
